Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_Length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,Preceeding,Following,Space_Hdwy,Time_Hdwy,Type
30,416,662,1118848798600,5.6064912,133.0781184,6451394.181,1873081.238,15,5.4,2,9.147048000000002,-0.07924800000000001,2,27,54,17.166336,0.573024,Leader
30,417,662,1118848798700,5.625998399999999,133.99160400000002,6451396.343,1873079.159,15,5.4,2,9.140952,0,2,27,54,17.181576,0.573024,Leader
30,418,662,1118848798800,5.6455056,134.90569920000002,6451398.505,1873077.079,15,5.4,2,9.140952,0,2,27,54,17.196816000000002,0.573024,Leader
30,419,662,1118848798900,5.6653176,135.82009920000002,6451400.667,1873074.999,15,5.4,2,9.140952,0,2,27,54,17.212056,0.573024,Leader
30,420,662,1118848799000,5.6848248,136.7341944,6451402.829,1873072.919,15,5.4,2,9.140952,0,2,27,54,17.227296000000003,0.573024,Leader
30,421,662,1118848799100,5.704332,137.6482896,6451404.991,1873070.839,15,5.4,2,9.140952,0,2,27,54,17.242536,0.576072,Leader
30,422,662,1118848799200,5.7238392000000005,138.5626896,6451407.153,1873068.76,15,5.4,2,9.140952,0,2,27,54,17.257776,0.576072,Leader
30,423,662,1118848799300,5.7433464,139.47678480000002,6451409.315,1873066.68,15,5.4,2,9.144,0.015240000000000002,2,27,54,17.273016000000002,0.576072,Leader
30,424,662,1118848799400,5.763158400000001,140.39118480000002,6451411.477,1873064.6,15,5.4,2,9.140952,-0.012192000000000001,2,27,54,17.288256,0.576072,Leader
30,425,662,1118848799500,5.7826656000000005,141.3058896,6451413.639,1873062.52,15,5.4,2,9.134856000000001,-0.10668,2,27,54,17.306544000000002,0.576072,Leader
30,426,662,1118848799600,5.800344000000001,142.21815600000002,6451415.809,1873060.442,15,5.4,2,9.131808000000001,-0.018288,2,27,54,17.318736,0.57912,Leader
